engine,dataset,task,start,end,walltime,duration,level,type
synthetic,ilmn-803,filterContams_00000386,357.282,378.692,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000392,367.987,378.692,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000396,367.987,378.692,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000400,367.987,400.102,32.115,25.752,1,filterContams
synthetic,ilmn-803,filterContams_00000404,367.987,389.397,21.41,12.926,1,filterContams
synthetic,ilmn-803,filterContams_00000408,367.987,389.397,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000412,378.692,389.397,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000418,378.692,389.397,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000422,378.692,389.397,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000426,378.692,400.102,21.41,12.926,1,filterContams
synthetic,ilmn-803,filterContams_00000430,378.692,400.102,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000434,389.397,400.102,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000438,389.397,400.102,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000444,389.397,400.102,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000448,389.397,400.102,10.705,2.221,1,filterContams
synthetic,ilmn-803,filterContams_00000452,389.397,410.807,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000456,400.102,410.807,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000460,400.102,410.807,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000464,400.102,442.922,42.8199,36.4569,1,filterContams
synthetic,ilmn-803,filterContams_00000470,400.102,453.627,53.5249,45.0409,1,filterContams
synthetic,ilmn-803,filterContams_00000474,400.102,421.512,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000478,410.807,421.512,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000482,410.807,421.512,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000486,410.807,421.512,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000490,410.807,421.512,10.705,2.221,1,filterContams
synthetic,ilmn-803,filterContams_00000496,410.807,432.217,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000500,421.512,432.217,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000504,421.512,475.037,53.5249,49.2829,1,filterContams
synthetic,ilmn-803,filterContams_00000508,421.512,432.217,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000512,421.512,453.627,32.115,23.631,1,filterContams
synthetic,ilmn-803,filterContams_00000516,421.512,442.922,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000522,432.217,442.922,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000526,432.217,485.742,53.5249,49.2829,1,filterContams
synthetic,ilmn-803,filterContams_00000530,432.217,442.922,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000534,432.217,453.627,21.41,12.926,1,filterContams
synthetic,ilmn-803,filterContams_00000538,432.217,453.627,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000542,442.922,496.447,53.5249,51.4039,1,filterContams
synthetic,ilmn-803,filterContams_00000548,442.922,453.627,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000552,442.922,464.332,21.41,15.047,1,filterContams
synthetic,ilmn-803,filterContams_00000556,442.922,453.627,10.705,2.221,1,filterContams
synthetic,ilmn-803,filterContams_00000560,442.922,464.332,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000564,453.627,464.332,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000568,453.627,464.332,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000574,453.627,464.332,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000578,453.627,475.037,21.41,12.926,1,filterContams
synthetic,ilmn-803,filterContams_00000582,453.627,475.037,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000586,464.332,475.037,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000590,464.332,485.742,21.41,17.168,1,filterContams
synthetic,ilmn-803,filterContams_00000594,464.332,475.037,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000600,464.332,507.152,42.8199,34.3359,1,filterContams
synthetic,ilmn-803,filterContams_00000604,464.332,485.742,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000608,475.037,485.742,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000612,475.037,485.742,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000616,475.037,485.742,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000620,475.037,485.742,10.705,2.221,1,filterContams
synthetic,ilmn-803,filterContams_00000626,475.037,496.447,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000630,485.742,539.267,53.5249,51.4039,1,filterContams
synthetic,ilmn-803,filterContams_00000634,485.742,539.267,53.5249,49.2829,1,filterContams
synthetic,ilmn-803,filterContams_00000638,485.742,496.447,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000642,485.742,549.972,64.2299,55.7459,1,filterContams
synthetic,ilmn-803,filterContams_00000646,485.742,507.152,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000652,496.447,549.972,53.5249,51.4039,1,filterContams
synthetic,ilmn-803,filterContams_00000656,496.447,507.152,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000660,496.447,507.152,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000664,496.447,517.857,21.41,12.926,1,filterContams
synthetic,ilmn-803,filterContams_00000668,496.447,517.857,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000672,507.152,560.677,53.5249,51.4039,1,filterContams
synthetic,ilmn-803,filterContams_00000678,507.152,517.857,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000682,507.152,528.562,21.41,15.047,1,filterContams
synthetic,ilmn-803,filterContams_00000686,507.152,539.267,32.115,23.631,1,filterContams
synthetic,ilmn-803,filterContams_00000690,507.152,528.562,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000694,517.857,567.977,50.1199,47.9989,1,filterContams
synthetic,ilmn-803,filterContams_00000698,517.857,528.562,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000704,517.857,528.562,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000708,517.857,528.562,10.705,2.221,1,filterContams
synthetic,ilmn-803,filterContams_00000712,517.857,560.677,42.8199,32.215,1,filterContams
synthetic,ilmn-803,filterContams_00000716,528.562,539.267,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000720,528.562,580.777,52.215,47.973,1,filterContams
synthetic,ilmn-803,filterContams_00000724,528.562,549.972,21.41,15.047,1,filterContams
synthetic,ilmn-803,filterContams_00000730,528.562,560.677,32.115,23.631,1,filterContams
synthetic,ilmn-803,filterContams_00000734,528.562,549.972,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000738,539.267,549.972,10.705,8.58399,1,filterContams
synthetic,ilmn-803,filterContams_00000742,539.267,549.972,10.705,6.46299,1,filterContams
synthetic,ilmn-803,filterContams_00000746,539.267,560.677,21.41,15.047,1,filterContams
synthetic,ilmn-803,filterContams_00000750,539.267,549.972,10.705,2.221,1,filterContams
synthetic,ilmn-803,filterContams_00000756,539.267,560.677,21.41,10.805,1,filterContams
synthetic,ilmn-803,filterContams_00000760,549.972,596.477,46.505,44.384,1,filterContams
synthetic,ilmn-803,filterContams_00000764,549.972,578.077,28.105,23.863,1,filterContams
synthetic,ilmn-803,filterContams_00000768,549.972,560.677,10.705,4.34199,1,filterContams
synthetic,ilmn-803,filterContams_00000772,549.972,560.677,10.705,2.221,1,filterContams
synthetic,ilmn-803,filterContams_00000776,549.972,564.477,14.505,3.9,1,filterContams
synthetic,ilmn-803,mapMerge_00000026,2018.19,2061.44,43.2521,41.1095,5,mapMerge
synthetic,ilmn-803,mapMerge_00000052,2018.19,2029,10.813,6.52781,5,mapMerge
synthetic,ilmn-803,mapMerge_00000078,2018.19,2039.81,21.626,15.1982,5,mapMerge
synthetic,ilmn-803,mapMerge_00000104,2018.19,2039.81,21.626,13.0556,5,mapMerge
synthetic,ilmn-803,mapMerge_00000130,2018.19,2039.81,21.626,10.913,5,mapMerge
synthetic,ilmn-803,mapMerge_00000156,2029,2072.25,43.2521,41.1095,5,mapMerge
synthetic,ilmn-803,mapMerge_00000182,2029,2039.81,10.813,6.52781,5,mapMerge
synthetic,ilmn-803,mapMerge_00000208,2029,2050.63,21.626,15.1982,5,mapMerge
synthetic,ilmn-803,mapMerge_00000234,2029,2050.63,21.626,13.0556,5,mapMerge
synthetic,ilmn-803,mapMerge_00000260,2029,2050.63,21.626,10.913,5,mapMerge
synthetic,ilmn-803,mapMerge_00000286,2039.81,2050.63,10.813,8.67042,5,mapMerge
synthetic,ilmn-803,mapMerge_00000312,2039.81,2050.63,10.813,6.52781,5,mapMerge
synthetic,ilmn-803,mapMerge_00000338,2039.81,2061.44,21.626,15.1982,5,mapMerge
synthetic,ilmn-803,mapMerge_00000364,2039.81,2061.44,21.626,13.0556,5,mapMerge
synthetic,ilmn-803,mapMerge_00000390,2039.81,2061.44,21.626,10.913,5,mapMerge
synthetic,ilmn-803,mapMerge_00000416,2050.63,2072.25,21.626,19.4834,5,mapMerge
synthetic,ilmn-803,mapMerge_00000442,2050.63,2061.44,10.813,6.52781,5,mapMerge
synthetic,ilmn-803,mapMerge_00000468,2050.63,2061.44,10.813,4.38521,5,mapMerge
synthetic,ilmn-803,mapMerge_00000494,2050.63,2072.25,21.626,13.0556,5,mapMerge
synthetic,ilmn-803,mapMerge_00000520,2050.63,2072.25,21.626,10.913,5,mapMerge
synthetic,ilmn-803,mapMerge_00000546,2061.44,2083.07,21.626,19.4834,5,mapMerge
synthetic,ilmn-803,mapMerge_00000572,2061.44,2072.25,10.813,6.52781,5,mapMerge
synthetic,ilmn-803,mapMerge_00000598,2061.44,2072.25,10.813,4.38521,5,mapMerge
synthetic,ilmn-803,mapMerge_00000624,2061.44,2083.07,21.626,13.0556,5,mapMerge
synthetic,ilmn-803,mapMerge_00000650,2061.44,2083.07,21.626,10.913,5,mapMerge
synthetic,ilmn-803,mapMerge_00000676,2072.25,2083.07,10.813,8.67042,5,mapMerge
synthetic,ilmn-803,mapMerge_00000702,2072.25,2083.07,10.813,6.52781,5,mapMerge
synthetic,ilmn-803,mapMerge_00000728,2072.25,2083.07,10.813,4.38521,5,mapMerge
synthetic,ilmn-803,mapMerge_00000754,2072.25,2086.17,13.913,5.3426,5,mapMerge
synthetic,ilmn-803,mapMerge_00000780,2072.25,2085.47,13.213,2.5,5,mapMerge
synthetic,ilmn-803,mapMerge_00000781,2086.17,2100.72,14.5521,12.4,6,mapMerge
synthetic,ilmn-803,map_00000005,1383,1446.29,63.2872,60.1429,4,map
synthetic,ilmn-803,map_00000009,1383,1462.11,79.109,72.8203,4,map
synthetic,ilmn-803,map_00000013,1383,1430.47,47.4654,38.0323,4,map
synthetic,ilmn-803,map_00000017,1383,1446.29,63.2872,50.7098,4,map
synthetic,ilmn-803,map_00000021,1383,1430.47,47.4654,31.7436,4,map
synthetic,ilmn-803,map_00000025,1398.83,1462.11,63.2872,60.1429,4,map
synthetic,ilmn-803,map_00000031,1398.83,1446.29,47.4654,41.1767,4,map
synthetic,ilmn-803,map_00000035,1398.83,1462.11,63.2872,53.8541,4,map
synthetic,ilmn-803,map_00000039,1398.83,1446.29,47.4654,34.888,4,map
synthetic,ilmn-803,map_00000043,1398.83,1493.76,94.9308,79.209,4,map
synthetic,ilmn-803,map_00000047,1414.65,1509.58,94.9308,91.7865,4,map
synthetic,ilmn-803,map_00000051,1414.65,1493.76,79.109,72.8203,4,map
synthetic,ilmn-803,map_00000057,1414.65,1477.93,63.2872,53.8541,4,map
synthetic,ilmn-803,map_00000061,1414.65,1477.93,63.2872,50.7098,4,map
synthetic,ilmn-803,map_00000065,1414.65,1509.58,94.9308,79.209,4,map
synthetic,ilmn-803,map_00000069,1430.47,1493.76,63.2872,60.1429,4,map
synthetic,ilmn-803,map_00000073,1430.47,1493.76,63.2872,56.9985,4,map
synthetic,ilmn-803,map_00000077,1430.47,1509.58,79.109,69.676,4,map
